epoch,D_loss,G_loss,content_loss,gan_loss
1,0.6025215089321136,4147.265809459686,4147.265210266113,0.6833501785993576
2,0.5034570066134135,5.39819263458252,5.397499519983928,0.6929943323135376
3,0.5032105112075805,4.50118940671285,4.500496085484823,0.6931406402587891
4,0.5032075381278992,4.161638153394064,4.160944876670837,0.6931437353293101
5,0.5032061978181204,3.9446534713109336,3.9439603026707966,0.6931448336442312
6,0.503206166823705,3.8052849356333414,3.8045918273925783,0.6931452031930287
7,0.5032063484191894,3.7013682810465496,3.700675188700358,0.693144648472468
8,0.5032058835029602,3.696459107398987,3.6957660134633383,0.6931453065077464
9,0.5053359099229177,3.667955864270528,3.6672641722361248,0.6917243770758311
10,0.5032085514068604,3.6004579210281373,3.59976483186086,0.693146469593048
11,0.5032050895690918,3.55393653233846,3.553243449529012,0.6931465657552084
12,0.503204851547877,3.5209331369400023,3.5202400493621826,0.693146603902181
13,0.5032048984368642,3.642911418279012,3.642218295733134,0.6931468466917674
14,0.5032046429316203,3.4595647430419922,3.458871660232544,0.693147079149882
15,0.5032050808270773,3.466705355644226,3.466012266476949,0.6931466408570608
16,0.5032046604156494,3.358049677213033,3.357356594403585,0.6931468256314596
17,0.5032054316997528,3.370094453493754,3.369401370684306,0.693145770629247
18,0.503205539782842,3.2951340595881145,3.294440978368123,0.6931455028057099
19,0.5032052075862885,3.3173761781056723,3.316683095296224,0.6931463849544525
20,0.5032055226961771,3.2609574683507283,3.26026438554128,0.6931458055973053
21,0.5032062335809072,3.270869188308716,3.2701761070887247,0.6931454241275787
22,0.5032063861687978,3.2240303468704226,3.2233372656504313,0.6931455715497334
23,0.5032046600182851,3.2222430388132732,3.221549956003825,0.6931469325224558
24,0.5032046926021576,3.2519980462392173,3.251304963429769,0.6931468113263448
25,0.5032050625483195,3.2402670351664224,3.239573952356974,0.6931463476022085
26,0.5032053609689077,3.2306903743743898,3.229997288386027,0.6931460710366567
27,0.5032048118114472,3.13004586537679,3.129352782567342,0.6931466766198476
28,0.5032049341996511,3.126025292078654,3.1253322092692057,0.6931467084089915
29,0.503204687833786,3.0559855604171755,3.0552924776077273,0.6931469257672628
30,0.5032046373685201,3.0677536869049074,3.067060604095459,0.6931469770272572
31,0.5032045896848043,3.0380282735824586,3.0373351907730104,0.6931470803419749
32,0.5032046111424764,2.9847237078348794,2.984030625025431,0.6931471478939056
33,0.5032044851779938,2.9643598556518556,2.9636667728424073,0.6931471204757691
34,0.5032044939200083,2.888233121236165,2.887540038426717,0.6931471749146779
35,0.5032044684886933,2.8092454290390014,2.808552346229553,0.6931471633911133
36,0.5032044808069865,2.6823139651616414,2.681620882352193,0.6931471288204193
37,0.5032045296827952,2.5996084515253703,2.598915368715922,0.6931471546490987
38,0.5032044879595439,2.5157964197794596,2.5151033369700113,0.6931471300125122
39,0.5032045145829519,2.410050557454427,2.409357474644979,0.6931470775604248
40,0.5032048499584199,2.321076039473216,2.320382955869039,0.6931466654936472
41,0.5032048233350118,2.2219094387690226,2.2212163472175597,0.6931468296051025
42,0.5032045793533325,2.125409736633301,2.1247166275978087,0.6931471002101898
43,0.5032045825322469,2.0810488629341126,2.080355739593506,0.6931470398108165
44,0.5032045356432597,1.982908079624176,1.9822149308522543,0.693147075176239
45,0.5032051833470662,1.9073892402648926,1.9066960692405701,0.6931465538342794
46,0.5032045674324036,1.8204861609141032,1.8197929684321086,0.6931470688184103
47,0.5032045118014018,1.7395058584213257,1.7388126587867736,0.6931471280256907
48,0.5032044998804728,1.6739252893129986,1.6732320872942608,0.6931471598148345
49,0.5032044724623362,1.621804540157318,1.6211113381385802,0.6931471641858419
50,0.5032044661045074,1.5783734679222108,1.577680265903473,0.6931471784909566
51,0.503204536040624,1.5454754455884299,1.544782243569692,0.6931471395492553
52,0.5032044696807861,1.5141644342740377,1.5134712322553,0.6931471673647562
53,0.5032044672966003,1.4855854399998982,1.4848922379811604,0.6931471729278564
54,0.5032044986883799,1.4606906779607136,1.4599974759419758,0.6931471625963846
55,0.5032044772307078,1.4444293610254924,1.4437361590067546,0.6931471506754557
56,0.5032044994831085,1.4241455149650575,1.4234523129463197,0.6931471618016561
57,0.5032044752438863,1.3935811614990234,1.3928879594802857,0.6931471578280131
58,0.5032044680913289,1.370622673034668,1.3699294710159302,0.693147173722585
59,0.5032045086224873,1.3521622451146444,1.3514690430959067,0.6931471435228983
60,0.5032044657071432,1.3397516910235088,1.339058489004771,0.6931471796830495
61,0.5032044657071432,1.3134841299057007,1.312790927886963,0.6931471800804139
62,0.5032044657071432,1.3001258862018585,1.299432684580485,0.6931471808751424
63,0.5032044649124146,1.2842587526639302,1.2835655510425568,0.6931471820672354
64,0.5032044672966003,1.2641869417826335,1.2634937397638957,0.6931471765041352
65,0.5032044700781504,1.2460216641426087,1.2453284629185994,0.6931471721331278
66,0.5032044931252797,1.2276133859157563,1.226920184691747,0.6931471792856853
67,0.5032044680913289,1.2117321292559307,1.2110389284292857,0.6931471741199493
68,0.5032044649124146,1.192436158657074,1.1917429582277934,0.6931471824645996
69,0.5353657941023509,1.1785509212811789,1.1778593357404072,0.691533960501353
70,0.6931471824645996,1.1903737870852154,1.1896805882453918,0.6931471824645996
71,0.6931471824645996,1.1733859447638193,1.1726927455266316,0.6931471824645996
72,0.6931471824645996,1.093575660387675,1.0928824690977732,0.6931471824645996
73,0.6931471824645996,1.3273223463694255,1.3266291491190592,0.6931471824645996
74,0.6931471824645996,1.0733044763406119,1.0726112906138103,0.6931471824645996
75,0.6931471824645996,1.039212265809377,1.0385190816720327,0.6931471824645996
76,0.6931471824645996,1.0027754525343577,1.0020822807153067,0.6931471824645996
77,0.6931471824645996,nan,nan,0.6931471824645996
78,0.6931471824645996,nan,nan,0.6931471824645996
79,0.6931471824645996,nan,nan,0.6931471824645996
80,0.6931471824645996,nan,nan,0.6931471824645996
81,0.6931471824645996,nan,nan,0.6931471824645996
82,0.6931471824645996,nan,nan,0.6931471824645996
83,0.6931471824645996,nan,nan,0.6931471824645996
84,0.6931471824645996,nan,nan,0.6931471824645996
85,0.6931471824645996,nan,nan,0.6931471824645996
86,0.6931471824645996,nan,nan,0.6931471824645996
87,0.6931471824645996,nan,nan,0.6931471824645996
88,0.6931471824645996,nan,nan,0.6931471824645996
89,0.6931471824645996,nan,nan,0.6931471824645996
90,0.6931471824645996,nan,nan,0.6931471824645996
