epoch,batch,D_loss,G_loss,content_loss,gan_loss
0,63,0.014883776195347309,2.5021283626556396,2.4979500770568848,4.1782026290893555
0,64,0.031726736575365067,2.4700400829315186,2.4668304920196533,3.2094781398773193
0,65,0.013653922826051712,2.2481515407562256,2.2438859939575195,4.265646934509277
0,66,0.012038104236125946,2.81020188331604,2.8056912422180176,4.5105438232421875
0,67,0.012496878392994404,2.352766513824463,2.348407506942749,4.3590474128723145
0,68,0.014383429661393166,2.652522087097168,2.6483638286590576,4.158357620239258
0,69,0.01196159515529871,2.4771251678466797,2.4725804328918457,4.544809818267822
0,70,0.0131138376891613,2.3074581623077393,2.303208351135254,4.249852657318115
0,71,0.010266526602208614,2.480546712875366,2.475919246673584,4.627408504486084
0,72,0.01108376681804657,2.5557265281677246,2.5511834621429443,4.5429840087890625
0,73,0.012075867503881454,2.142198085784912,2.1378235816955566,4.374391555786133
0,74,0.009115027263760567,2.1467812061309814,2.141923666000366,4.857535362243652
0,75,0.009998312219977379,2.5346102714538574,2.529974937438965,4.635233402252197
0,76,0.009584782645106316,2.141897678375244,2.137204170227051,4.693536281585693
0,77,0.00884243380278349,2.3850040435791016,2.3802731037139893,4.730987548828125
0,78,0.007669867016375065,2.272691011428833,2.2677321434020996,4.958756446838379
0,79,0.0077237319201231,2.40411376953125,2.399240732192993,4.872962474822998
0,80,0.0077588241547346115,2.430981159210205,2.4260525703430176,4.928541660308838
0,81,0.00631436612457037,2.2627928256988525,2.2575204372406006,5.272314071655273
0,82,0.007383611053228378,2.35599422454834,2.35111141204834,4.882879257202148
0,83,0.007740024011582136,2.0646400451660156,2.059751510620117,4.888553619384766
0,84,0.006278611719608307,2.2610292434692383,2.255850315093994,5.1789727210998535
0,85,0.007300358731299639,2.306819200515747,2.3018808364868164,4.9384002685546875
0,86,0.005874332971870899,2.319025993347168,2.3137471675872803,5.278842926025391
0,87,0.005438337102532387,2.227330446243286,2.2218871116638184,5.443393707275391
0,88,0.005120282061398029,2.207047462463379,2.201627254486084,5.420318603515625
0,89,0.004609184805303812,1.9554098844528198,1.9498331546783447,5.576698303222656
0,90,0.00507974112406373,2.216291666030884,2.2108638286590576,5.427938461303711
0,91,0.005723470821976662,2.272263765335083,2.266939640045166,5.324113845825195
0,92,0.007959998212754726,1.931506633758545,1.9264824390411377,5.0241923332214355
0,93,0.005524714011698961,2.166717767715454,2.1614279747009277,5.2896881103515625
0,94,0.0049467384815216064,1.8972291946411133,1.8918848037719727,5.344402313232422
0,95,0.005560480989515781,2.0105221271514893,2.0053610801696777,5.160975933074951
0,96,0.0051353685557842255,1.9695357084274292,1.9643115997314453,5.224138259887695
0,97,0.006107860244810581,1.9219533205032349,1.917003870010376,4.949406623840332
0,98,0.003997224383056164,1.9124345779418945,1.9067859649658203,5.648652076721191
0,99,0.006168658379465342,2.02467679977417,2.0197458267211914,4.930975437164307
0,100,0.004483393859118223,1.9935016632080078,1.9880220890045166,5.479606628417969
0,101,0.005101062823086977,1.79702627658844,1.7917532920837402,5.272955894470215
0,102,0.0043714093044400215,2.127789258956909,2.122256278991699,5.533034801483154
0,103,0.004652136005461216,2.0149223804473877,2.0095314979553223,5.39085578918457
0,104,0.004823753144592047,1.780781865119934,1.7755115032196045,5.270401477813721
0,105,0.00506456196308136,2.1760032176971436,2.1706180572509766,5.385179042816162
0,106,0.004060364328324795,2.0004453659057617,1.994779348373413,5.666035175323486
0,107,0.0034161959774792194,1.7987513542175293,1.7929611206054688,5.790177345275879
0,108,0.005009577609598637,2.069958448410034,2.064742088317871,5.216434478759766
0,109,0.00396980345249176,1.861989974975586,1.856427788734436,5.5621490478515625
0,110,0.00402405159547925,1.7341477870941162,1.7286229133605957,5.524932861328125
0,111,0.004200322087854147,1.6339515447616577,1.628464937210083,5.486584663391113
0,112,0.005362417548894882,1.851863980293274,1.8465626239776611,5.30133056640625
0,113,0.005072345025837421,2.2664668560028076,2.261230230331421,5.236541271209717
0,114,0.003974447958171368,1.9641036987304688,1.9585514068603516,5.552318572998047
0,115,0.0038574363570660353,2.104438066482544,2.098850727081299,5.587292671203613
0,116,0.0034624473191797733,1.83328378200531,1.8275270462036133,5.756771087646484
0,117,0.0038373281713575125,2.0886857509613037,2.0831515789031982,5.5341644287109375
0,118,0.006588288117200136,1.947291612625122,1.942429780960083,4.861824035644531
0,119,0.004058838821947575,1.974528193473816,1.9690399169921875,5.488330841064453
0,120,0.0058578504249453545,2.0133962631225586,2.008411169052124,4.985136985778809
0,121,0.006085293833166361,1.7104766368865967,1.7054857015609741,4.990987300872803
0,122,0.0062551721930503845,2.014373779296875,2.0095503330230713,4.823355197906494
0,123,0.004916139878332615,1.662506341934204,1.6573231220245361,5.183237552642822
0,124,0.00805194303393364,1.8350695371627808,1.83026921749115,4.800349235534668
0,125,0.004577722400426865,2.153277635574341,2.147948741912842,5.328869819641113
0,126,0.004179286304861307,2.0268335342407227,2.021177053451538,5.656421661376953
0,127,0.004238264635205269,1.74931001663208,1.7438554763793945,5.454531192779541
0,128,0.004870915319770575,1.8214613199234009,1.8161468505859375,5.314412593841553
0,129,0.0037988140247762203,1.9598740339279175,1.954233169555664,5.640918731689453
0,130,0.0036501665599644184,1.790140986442566,1.7844367027282715,5.704301834106445
0,131,0.003821796737611294,1.9903308153152466,1.984687328338623,5.643427848815918
0,132,0.0038456940092146397,1.801602840423584,1.7958548069000244,5.748072624206543
0,133,0.003526054322719574,1.82448148727417,1.8186163902282715,5.865144729614258
0,134,0.0035565111320465803,1.754036545753479,1.7480783462524414,5.958144664764404
0,135,0.0035141189582645893,1.9394012689590454,1.9335999488830566,5.801313877105713
0,136,0.0037430485244840384,1.8846758604049683,1.8788756132125854,5.800215244293213
0,137,0.0033705933019518852,1.9023476839065552,1.8964028358459473,5.944864273071289
0,138,0.0033202366903424263,2.066880226135254,2.061032295227051,5.847939491271973
0,139,0.0031862661708146334,1.8250391483306885,1.819176435470581,5.862673759460449
0,140,0.0035258368588984013,1.540615439414978,1.5348737239837646,5.74168586730957
0,141,0.003283774945884943,1.7588633298873901,1.7529261112213135,5.937273025512695
0,142,0.003715445753186941,1.580167293548584,1.5744850635528564,5.682254791259766
0,143,0.003336190013214946,1.8549104928970337,1.849066138267517,5.844295501708984
0,144,0.0035662101581692696,1.6620275974273682,1.6564276218414307,5.599947929382324
0,145,0.0026044489350169897,1.577972173690796,1.572026252746582,5.945929527282715
0,146,0.0046053784899413586,1.5438551902770996,1.5384609699249268,5.394164085388184
0,147,0.003511226736009121,1.7734178304672241,1.7677266597747803,5.6911211013793945
0,148,0.003635896136984229,1.4451067447662354,1.4394768476486206,5.629837989807129
0,149,0.004051935859024525,1.8574621677398682,1.851844072341919,5.618125915527344
1,0,0.0033494350500404835,1.889343023300171,1.8833388090133667,6.004201412200928
1,1,0.0027512283995747566,1.6254101991653442,1.6194661855697632,5.943955421447754
1,2,0.002451930195093155,1.8008687496185303,1.7946799993515015,6.1887054443359375
1,3,0.002739157062023878,1.5794711112976074,1.5734338760375977,6.037261962890625
1,4,0.002362730447202921,1.480979323387146,1.4748378992080688,6.1414408683776855
1,5,0.00210169586353004,1.631524920463562,1.6252373456954956,6.287517547607422
1,6,0.0020309484098106623,1.5031481981277466,1.4967055320739746,6.442644119262695
1,7,0.0024881453718990088,1.716055989265442,1.709902048110962,6.153955459594727
1,8,0.0026901839300990105,1.5612330436706543,1.555087924003601,6.145145893096924
1,9,0.0025737513788044453,1.6467901468276978,1.6404818296432495,6.308307647705078
1,10,0.0022169644944369793,1.5500669479370117,1.5438101291656494,6.256776809692383
1,11,0.001901728450320661,1.49359929561615,1.4871447086334229,6.4545698165893555
1,12,0.0023136299569159746,1.5273346900939941,1.5211044549942017,6.230247497558594
1,13,0.0018621240742504597,1.6619069576263428,1.6554865837097168,6.420413017272949
1,14,0.0023776681628078222,1.645477056503296,1.639228343963623,6.24876594543457
1,15,0.0018957802094519138,1.5929979085922241,1.5865360498428345,6.461849212646484
1,16,0.0020232349634170532,1.648105502128601,1.6415945291519165,6.510916709899902
1,17,0.002022698288783431,1.4593862295150757,1.4531216621398926,6.264602184295654
1,18,0.0020557460375130177,1.4729968309402466,1.4665775299072266,6.419342041015625
1,19,0.0024939635768532753,1.6926509141921997,1.6865770816802979,6.073858261108398
1,20,0.0018721637316048145,1.5464695692062378,1.539958119392395,6.511435508728027
1,21,0.0017322893254458904,1.5516959428787231,1.5451865196228027,6.509413719177246
1,22,0.0021546450443565845,1.6708985567092896,1.6645452976226807,6.353244781494141
1,23,0.0016437851591035724,1.659557819366455,1.6528031826019287,6.754642486572266
1,24,0.001709773438051343,1.4467006921768188,1.4400548934936523,6.645770072937012
1,25,0.00167679728474468,1.6117651462554932,1.6053229570388794,6.442155838012695
1,26,0.002364699263125658,1.6667226552963257,1.6605257987976074,6.196895599365234
1,27,0.002074991352856159,1.542638897895813,1.536263108253479,6.3757805824279785
1,28,0.001971342135220766,1.415075659751892,1.40895414352417,6.121472358703613
1,29,0.002023556036874652,1.6176187992095947,1.6113710403442383,6.247808456420898
1,30,0.0017366177635267377,1.4168387651443481,1.4104371070861816,6.401671409606934
1,31,0.0017594846431165934,1.4843469858169556,1.477926254272461,6.42078971862793
1,32,0.001756218378432095,1.3771753311157227,1.3708041906356812,6.371132850646973
1,33,0.0015545316273346543,1.422120213508606,1.415576696395874,6.543532371520996
1,34,0.001837642746977508,1.4649773836135864,1.458500623703003,6.476715087890625
1,35,0.0014416301855817437,1.5431877374649048,1.536402702331543,6.7849955558776855
1,36,0.0014670873060822487,1.637929916381836,1.6313586235046387,6.57133150100708
1,37,0.001653323881328106,1.5414742231369019,1.5348750352859497,6.599152088165283
1,38,0.001665067975409329,1.440850019454956,1.434202790260315,6.647255897521973
1,39,0.0014932933263480663,1.551827311515808,1.5451452732086182,6.682037353515625
1,40,0.0017714245477691293,1.5558000802993774,1.549487829208374,6.312273025512695
1,41,0.0017241298919543624,1.2065603733062744,1.2001125812530518,6.447799205780029
1,42,0.0020157587714493275,1.3584038019180298,1.3521798849105835,6.223933219909668
1,43,0.0013081647921353579,1.3645198345184326,1.3578238487243652,6.695944786071777
1,44,0.0014493431663140655,1.412145972251892,1.4054527282714844,6.693222999572754
1,45,0.0015586840454488993,1.4805961847305298,1.4738363027572632,6.759827136993408
1,46,0.0016362571623176336,1.4950875043869019,1.4882560968399048,6.831354141235352
1,47,0.0015080858720466495,1.4938627481460571,1.487246036529541,6.616705894470215
1,48,0.0013756034895777702,1.7083555459976196,1.7015902996063232,6.765263080596924
1,49,0.0012107236543670297,1.3838963508605957,1.376837968826294,7.05836296081543
1,50,0.0010684618027880788,1.4658833742141724,1.458681583404541,7.201765060424805
1,51,0.0012315143831074238,1.1676195859909058,1.1606388092041016,6.980804920196533
1,52,0.0011577343102544546,1.423785924911499,1.4165239334106445,7.262024879455566
1,53,0.0012361393310129642,1.412411093711853,1.4055161476135254,6.894912242889404
1,54,0.000939532823394984,1.164660096168518,1.1574547290802002,7.205360412597656
1,55,0.0010824082419276237,1.3754311800003052,1.3683291673660278,7.101968765258789
1,56,0.0010139511432498693,1.519344449043274,1.511953353881836,7.391048431396484
1,57,0.0010737442644312978,1.1633716821670532,1.1565072536468506,6.864409446716309
1,58,0.0010943172965198755,1.3840272426605225,1.376949667930603,7.077581882476807
1,59,0.001158695318736136,1.3287672996520996,1.3215529918670654,7.214251518249512
1,60,0.0008967025205492973,1.3832283020019531,1.3759013414382935,7.326920509338379
1,61,0.0010340316221117973,1.442543387413025,1.4352574348449707,7.285905361175537
1,62,0.0009866207838058472,1.41401207447052,1.4067422151565552,7.269850730895996
1,63,0.0010070742573589087,1.3079522848129272,1.3007583618164062,7.1939311027526855
1,64,0.0009525775094516575,1.3656245470046997,1.3585577011108398,7.066842079162598
1,65,0.0010738656856119633,1.3063570261001587,1.299476146697998,6.880859375
1,66,0.0012310869060456753,1.2495397329330444,1.2426427602767944,6.896967887878418
1,67,0.0012053169775754213,1.1805322170257568,1.1734609603881836,7.071201801300049
1,68,0.0009531062096357346,1.3055170774459839,1.2982912063598633,7.225892066955566
1,69,0.0009431072976440191,1.6121547222137451,1.6047836542129517,7.371061325073242
1,70,0.0007904843660071492,1.1955512762069702,1.1880494356155396,7.501846790313721
1,71,0.0008392416057176888,1.3225867748260498,1.3152481317520142,7.33863639831543
1,72,0.0008172879461199045,1.408953309059143,1.4015841484069824,7.369124412536621
1,73,0.0008538655238226056,1.1887143850326538,1.1814661026000977,7.248315334320068
1,74,0.0009072005050256848,1.30988347530365,1.30283784866333,7.045675754547119
1,75,0.0006995718576945364,1.153351068496704,1.1460593938827515,7.291711807250977
1,76,0.0008832530584186316,1.2913720607757568,1.2842940092086792,7.078108787536621
1,77,0.0008374458411708474,1.0996506214141846,1.0924464464187622,7.204166412353516
1,78,0.001011508284136653,1.4170620441436768,1.409708857536316,7.3532328605651855
1,79,0.0007574508199468255,1.1586593389511108,1.1513689756393433,7.290314674377441
1,80,0.0006831450737081468,1.22372305393219,1.216233491897583,7.489592552185059
1,81,0.0007050366839393973,1.3560094833374023,1.3483980894088745,7.611347198486328
1,82,0.0007789788651280105,1.4243226051330566,1.4168591499328613,7.463483810424805
1,83,0.0007581462268717587,1.061415672302246,1.0543007850646973,7.114863395690918
1,84,0.0006561008631251752,1.2153961658477783,1.2079167366027832,7.479370594024658
1,85,0.0007688120240345597,1.3696833848953247,1.362085223197937,7.598197937011719
1,86,0.0007764704059809446,1.2485069036483765,1.2411489486694336,7.357901573181152
1,87,0.0007195352809503675,1.2385889291763306,1.2312889099121094,7.300041198730469
1,88,0.0007286646869033575,1.1565498113632202,1.149224877357483,7.324954986572266
1,89,0.0006556307198479772,1.1024937629699707,1.095001459121704,7.4922895431518555
1,90,0.0006572377169504762,1.2775169610977173,1.2699339389801025,7.583056449890137
1,91,0.0006214352324604988,1.1501063108444214,1.1425837278366089,7.522584438323975
1,92,0.0006280234083533287,1.109128713607788,1.1015907526016235,7.53795051574707
1,93,0.0006559096509590745,1.3788186311721802,1.3712811470031738,7.537452697753906
1,94,0.0005773998564109206,1.2734068632125854,1.2657923698425293,7.614534378051758
1,95,0.0005670570535585284,1.2068157196044922,1.1991406679153442,7.675065517425537
1,96,0.0008017013315111399,1.45469331741333,1.4472719430923462,7.421367645263672
1,97,0.0007204231224022806,1.3905584812164307,1.383168339729309,7.390102863311768
1,98,0.0005436057690531015,1.282834529876709,1.2750585079193115,7.7760725021362305
1,99,0.0005839155055582523,1.4487992525100708,1.441066861152649,7.732405185699463
1,100,0.0005492054624482989,1.300965428352356,1.293220043182373,7.745326995849609
1,101,0.0005928380414843559,1.1562203168869019,1.148587703704834,7.632579803466797
1,102,0.0006356119411066175,1.3459612131118774,1.3384339809417725,7.527196884155273
1,103,0.000598907470703125,1.293514609336853,1.2860276699066162,7.486915111541748
1,104,0.0005512934876605868,1.3566025495529175,1.3488359451293945,7.766556739807129
1,105,0.000724434619769454,1.2556992769241333,1.24845290184021,7.246390342712402
1,106,0.000716869137249887,1.1062241792678833,1.0987889766693115,7.43524169921875
1,107,0.0006041782908141613,1.2231769561767578,1.2155797481536865,7.597203254699707
1,108,0.0005326099926605821,1.1337836980819702,1.1260532140731812,7.730443000793457
1,109,0.0005953146610409021,1.1637464761734009,1.1559913158416748,7.755110740661621
1,110,0.00046364922309294343,1.0422980785369873,1.034472942352295,7.825131416320801
1,111,0.0005126731120981276,1.1506483554840088,1.1427321434020996,7.916152477264404
1,112,0.00055487803183496,1.206851601600647,1.199073314666748,7.778294563293457
1,113,0.0006312193581834435,1.1703438758850098,1.1627388000488281,7.605038642883301
1,114,0.0005323049845173955,1.0545088052749634,1.0468169450759888,7.69188928604126
1,115,0.0005841880920343101,1.0659205913543701,1.0582716464996338,7.648934364318848
1,116,0.0005306542152538896,1.056628704071045,1.0486996173858643,7.92910099029541
1,117,0.0005012147012166679,1.2279186248779297,1.219909429550171,8.009148597717285
1,118,0.0005610298248939216,1.3190966844558716,1.3113276958465576,7.769003868103027
1,119,0.0005845192354172468,1.1028244495391846,1.0952086448669434,7.615809440612793
1,120,0.0005753247532993555,0.9251309633255005,0.9175088405609131,7.622126579284668
1,121,0.0004902284126728773,1.1254864931106567,1.1176261901855469,7.860275745391846
1,122,0.0005196845158934593,1.229695439338684,1.2218912839889526,7.80417537689209
1,123,0.0004912251024506986,1.122333288192749,1.1145715713500977,7.7616777420043945
1,124,0.0004793123807758093,1.261090636253357,1.2531522512435913,7.938385486602783
1,125,0.0005687146913260221,1.316356897354126,1.3088650703430176,7.491809844970703
1,126,0.0004712964582722634,1.2058063745498657,1.1979570388793945,7.8493194580078125
1,127,0.0004633210483007133,1.163246750831604,1.1554101705551147,7.836589336395264
1,128,0.000512847735080868,1.1588839292526245,1.1511902809143066,7.693610191345215
1,129,0.00046121751074679196,0.9666074514389038,0.9587823152542114,7.825133323669434
1,130,0.00047209998592734337,1.1329374313354492,1.1249966621398926,7.940800189971924
1,131,0.0004167091683484614,1.2058697938919067,1.1978962421417236,7.973513126373291
1,132,0.0004169233434367925,0.923930287361145,0.9159846305847168,7.945680141448975
1,133,0.0004967732820659876,1.2797496318817139,1.2717868089675903,7.962769985198975
1,134,0.0005570258945226669,1.115919828414917,1.108352541923523,7.567234516143799
1,135,0.00046913171536289155,1.058838129043579,1.05108642578125,7.751709938049316
1,136,0.00047882471699267626,1.1407301425933838,1.132817029953003,7.913066864013672
1,137,0.0004725450125988573,1.0628968477249146,1.0551645755767822,7.732229232788086
1,138,0.0004912292351946235,1.2295966148376465,1.221859335899353,7.73730993270874
1,139,0.00045428023440763354,1.1520568132400513,1.1442407369613647,7.816104888916016
1,140,0.00037230036105029285,0.9860314130783081,0.97806715965271,7.964252948760986
1,141,0.00047244603047147393,1.1497596502304077,1.1420526504516602,7.707039833068848
1,142,0.0004509848658926785,1.084383249282837,1.0766671895980835,7.71605110168457
1,143,0.0004957930650562048,1.0127274990081787,1.0050839185714722,7.643598556518555
1,144,0.0003810211783275008,1.0139769315719604,1.0060248374938965,7.952034950256348
1,145,0.0004469911800697446,1.1549652814865112,1.1471291780471802,7.836137294769287
1,146,0.0003826339961960912,1.0506863594055176,1.0424175262451172,8.268818855285645
1,147,0.00046569667756557465,0.9974799752235413,0.989508867263794,7.971088409423828
1,148,0.0004319168801885098,1.1362955570220947,1.1282837390899658,8.011831283569336
1,149,0.0004453095607459545,1.1939195394515991,1.1860954761505127,7.824010848999023
2,0,0.00039578217547386885,1.0447404384613037,1.0367732048034668,7.967180252075195
2,1,0.00043024198384955525,1.197016716003418,1.1890363693237305,7.980367660522461
2,2,0.0005251726834103465,1.0917350053787231,1.0840940475463867,7.6409406661987305
2,3,0.0004427316307555884,1.043287992477417,1.0353533029556274,7.93471622467041
2,4,0.0004642512067221105,1.1744647026062012,1.1665451526641846,7.919593811035156
2,5,0.0003848985070362687,1.1432114839553833,1.1351256370544434,8.085787773132324
2,6,0.0004268370394129306,1.133442997932434,1.1255475282669067,7.895425796508789
2,7,0.0005021431134082377,1.0011951923370361,0.9935815930366516,7.613629341125488
2,8,0.00041323277400806546,1.1747318506240845,1.1668686866760254,7.863207817077637
2,9,0.0004918283084407449,1.1886279582977295,1.181023359298706,7.60455846786499
2,10,0.00040665603592060506,1.0694937705993652,1.0615239143371582,7.969845294952393
2,11,0.0003305232967250049,1.124494194984436,1.1164169311523438,8.077225685119629
2,12,0.0004608846502378583,1.0829092264175415,1.0749647617340088,7.944474220275879
2,13,0.0003537169541232288,0.9522445797920227,0.9441781044006348,8.066488265991211
2,14,0.0003616414323914796,1.1087791919708252,1.1006560325622559,8.123119354248047
2,15,0.00040845939656719565,1.0380163192749023,1.0301660299301147,7.850283145904541
2,16,0.00039328535785898566,1.0885822772979736,1.0808086395263672,7.773653030395508
2,17,0.00036548281786963344,0.9149350523948669,0.9067990183830261,8.136049270629883
2,18,0.00033819369855336845,1.0309419631958008,1.022890567779541,8.05136489868164
2,19,0.0004094528267160058,0.9700586199760437,0.962195634841919,7.862983703613281
2,20,0.00036398862721398473,1.1613686084747314,1.153114676475525,8.253938674926758
2,21,0.00042206892976537347,1.049173355102539,1.0411407947540283,8.032600402832031
2,22,0.0004128875443711877,1.003036618232727,0.9949776530265808,8.058945655822754
2,23,0.0003350045590195805,0.9969554543495178,0.9888288974761963,8.126532554626465
2,24,0.0003166184760630131,1.080940842628479,1.0728113651275635,8.12946891784668
2,25,0.00033459925907664,1.1109942197799683,1.1027920246124268,8.202184677124023
2,26,0.0003476431593298912,1.158864974975586,1.1506760120391846,8.189011573791504
2,27,0.00034751472412608564,0.9895529747009277,0.9814600944519043,8.092857360839844
2,28,0.00032382848439738154,1.2281129360198975,1.2198138236999512,8.299089431762695
2,29,0.0004066023393534124,1.2162338495254517,1.208338975906372,7.894928932189941
2,30,0.0003871303051710129,1.1621065139770508,1.1542277336120605,7.878836631774902
2,31,0.0004154615744482726,1.1819510459899902,1.1740707159042358,7.880303382873535
2,32,0.00031759546254761517,1.054338812828064,1.0462408065795898,8.097969055175781
2,33,0.0003104586503468454,1.036894679069519,1.0287442207336426,8.150450706481934
2,34,0.0003698185901157558,1.0845040082931519,1.0765509605407715,7.953044414520264
2,35,0.00034256279468536377,1.0240062475204468,1.015799641609192,8.206586837768555
2,36,0.0003337095840834081,1.0005691051483154,0.9923308491706848,8.238306045532227
2,37,0.00029303960036486387,0.9973906874656677,0.9891352653503418,8.255400657653809
2,38,0.0003774265933316201,1.2191704511642456,1.2111566066741943,8.01380729675293
2,39,0.0003484131011646241,1.0793639421463013,1.0713393688201904,8.024558067321777
2,40,0.0002844539121724665,1.1607327461242676,1.1523699760437012,8.362789154052734
2,41,0.0004061772779095918,1.2470881938934326,1.2391173839569092,7.970821857452393
2,42,0.00039841161924414337,1.0542526245117188,1.0462281703948975,8.024513244628906
2,43,0.00026635994436219335,0.9636200666427612,0.955324649810791,8.295432090759277
2,44,0.00028431101236492395,0.911948561668396,0.9037680625915527,8.180471420288086
2,45,0.0003463257453404367,1.0624277591705322,1.0542365312576294,8.191219329833984
2,46,0.0002723477082327008,0.8628760576248169,0.8547111749649048,8.164857864379883
2,47,0.00039523697341792285,1.050373911857605,1.0421987771987915,8.175106048583984
2,48,0.00031516983290202916,1.097996473312378,1.0896453857421875,8.351102828979492
2,49,0.0003323504643049091,1.1432287693023682,1.1351149082183838,8.113859176635742
2,50,0.0002999503631144762,1.0088285207748413,1.0005323886871338,8.296175003051758
2,51,0.00027254936867393553,1.007423758506775,0.9992232322692871,8.20048713684082
2,52,0.00034634541952982545,1.038588523864746,1.0304250717163086,8.163402557373047
2,53,0.00031400672742165625,1.1374707221984863,1.129162073135376,8.308618545532227
2,54,0.0002948053879663348,0.8727025985717773,0.8645321130752563,8.170476913452148
2,55,0.0002703079953789711,1.0426537990570068,1.0342824459075928,8.371336936950684
